Sentiment,Tweets
[1],['  Weather update \n\nDelhi  °C\n\nMumbai  °C\n \nPratik’s Hotness  °C\n\nt if agree and a proud Pratikian \n \nONE MAN…']
[1],['  Weather update \n\nDelhi  °C\n\nMumbai  °C\n \nPratik’s Hotness  °C\n\nt if agree and a proud Pratikian \n \nONE MAN…']
[1],['WEAHE INFO Nowcast Warning issued at  Hrs IS dated  Moderate to intense spells of rain very likel… ']
[1],['  ight now Haze emperature C Humidity  Wind From W at KPH Updated PM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From W at KPH Updated PM Mumbai Weather']
[1],['As of  pm Mumbai weather F  C haze humidity  wind  mph']
[1],['  Weather update \n\nDelhi  °C\n\nMumbai  °C\n \nPratik’s Hotness  °C\n\nt if agree and a proud Pratikian \n \nONE MAN…']
[1],['  Automated\n\nMumbai weather as of \n\n°C feels like °C overcast clouds mm rain last h fair air quality\nHu…']
[1],['Automated\n\nMumbai weather as of \n\n°C feels like °C overcast clouds mm rain last h fair air qua… ']
[1],['  Weather update \n\nDelhi  °C\n\nMumbai  °C\n \nPratik’s Hotness  °C\n\nt if agree and a proud Pratikian \n \nONE MAN…']
[1],['ight now Clouds emperature C Humidity  Wind From WNW at KPH Updated PM Mumbai Weather']
[1],['  Weather update \n\nDelhi  °C\n\nMumbai  °C\n \nPratik’s Hotness  °C\n\nt if agree and a proud Pratikian \n \nONE MAN…']
[1],['  Weather update \n\nDelhi  °C\n\nMumbai  °C\n \nPratik’s Hotness  °C\n\nt if agree and a proud Pratikian \n \nONE MAN…']
[1],['  Weather update \n\nDelhi  °C\n\nMumbai  °C\n \nPratik’s Hotness  °C\n\nt if agree and a proud Pratikian \n \nONE MAN…']
[1],['  Weather update \n\nDelhi  °C\n\nMumbai  °C\n \nPratik’s Hotness  °C\n\nt if agree and a proud Pratikian \n \nONE MAN…']
[1],['  Weather update \n\nDelhi  °C\n\nMumbai  °C\n \nPratik’s Hotness  °C\n\nt if agree and a proud Pratikian \n \nONE MAN…']
[1],['Weather update \n\nDelhi  °C\n\nMumbai  °C\n \nPratik’s Hotness  °C\n\nt if agree and a proud Pratikian \n \nONE… ']
[1],['  Heavy rain shower to continue for  hr over Mumbai and surroundings If more fresh bands forms then for more time Pure w…']
[1],['Insane rain in Mumbai region right now Pleasant weather back again Mumbaiains rain mumbaiweather navimumbai ']
[1],['Heavy rain shower to continue for  hr over Mumbai and surroundings If more fresh bands forms then for more time… ']
[1],[' mumbai weather is so weird na I swearrr']
[6],['omg it just randomly rained so hard and now its soo cool and nice mumbai weather fr confusing me always']
[1],['ight now Clouds emperature C Humidity  Wind From WSW at KPH Updated PM Mumbai Weather']
[1],['  Mumbai weather update Light to moderate rain in city and suburbs says IMD  ']
[1],['Mumbai weather update Light to moderate rain in city and suburbs says IMD  ']
[1],['  ight now Haze emperature C Humidity  Wind From W at KPH Updated AM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From W at KPH Updated AM Mumbai Weather']
[6],['Good morning everyone\nodays weather update of india\n\n\n\nDelhi                            °c\nMumbai… ']
[1],['  ight now Haze emperature C Humidity  Wind From NE at KPH Updated AM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From NE at KPH Updated AM Mumbai Weather']
[1],['  Mumbai and suburbs my receive on and off rain during next  to   days Will not be heavy but enough to give some relief fr…']
[1],['  ight now Haze emperature C Humidity  Wind From N at KPH Updated AM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From N at KPH Updated AM Mumbai Weather']
[1],['  ight now Clouds emperature C Humidity  Wind From W at KPH Updated AM Mumbai Weather']
[1],['ight now Clouds emperature C Humidity  Wind From W at KPH Updated AM Mumbai Weather']
[1],['  When you wake up to experience an amazing morning breeze cloudy sky pleasant lovely weather sea breeze perfect mumb…']
[1],['When you wake up to experience an amazing morning breeze cloudy sky pleasant lovely weather sea breeze… ']
[1],['ight now Haze emperature C Humidity  Wind From W at KPH Updated AM Mumbai Weather']
[1],['  ight now Haze emperature C Humidity  Wind From SW at KPH Updated AM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From SW at KPH Updated AM Mumbai Weather']
[1],['         ']
[1],['  ight now Haze emperature C Humidity  Wind From WSW at KPH Updated AM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From WSW at KPH Updated AM Mumbai Weather']
[1],['  ight now Haze emperature C Humidity  Wind From W at KPH Updated AM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From W at KPH Updated AM Mumbai Weather']
[1],['  ight now Haze emperature C Humidity  Wind From SW at KPH Updated AM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From SW at KPH Updated AM Mumbai Weather']
[1],['  ight now Haze emperature C Humidity  Wind From SW at KPH Updated AM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From SW at KPH Updated AM Mumbai Weather']
[1],['  ight now Haze emperature C Humidity  Wind From WSW at KPH Updated AM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From WSW at KPH Updated AM Mumbai Weather']
[1],['Mumbai Cochin Kandla Okha Bhaunagar etc Indian cities likely to go three feet underwater by centuryend… ']
[1],['  ight now Haze emperature C Humidity  Wind From WSW at KPH Updated AM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From WSW at KPH Updated AM Mumbai Weather']
[1],['  ight now Haze emperature C Humidity  Wind From WSW at KPH Updated PM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From WSW at KPH Updated PM Mumbai Weather']
[1],['  ight now Clouds emperature C Humidity  Wind From SSW at KPH Updated PM Mumbai Weather']
[1],['ight now Clouds emperature C Humidity  Wind From SSW at KPH Updated PM Mumbai Weather']
[1],['  ight now Haze emperature C Humidity  Wind From WNW at KPH Updated PM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From WNW at KPH Updated PM Mumbai Weather']
[1],['You buy Alaskan huskies make them live with you in a matchbox of a Mumbai apartment hire dog walkers to take them… ']
[1],['  ight now Haze emperature C Humidity  Wind From N at KPH Updated PM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From N at KPH Updated PM Mumbai Weather']
[1],['  ight now Haze emperature C Humidity  Wind From WSW at KPH Updated PM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From WSW at KPH Updated PM Mumbai Weather']
[1],[' Cons  No serious business ecosystem  Patchy power and connectivity  No public transport  W… ']
[1],['  Automated\n\nMumbai weather as of \n\n°C feels like °C haze mm rain last h fair air quality\nHumidity …']
[1],['Automated\n\nMumbai weather as of \n\n°C feels like °C haze mm rain last h fair air quality\nHumidi… ']
[1],['  ight now Haze emperature C Humidity  Wind From WSW at KPH Updated PM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From WSW at KPH Updated PM Mumbai Weather']
[1],['Konkan weather updates th August in ghats areas can possible light to moderate rain fall and Mumbai light rain f… ']
[1],['ight now Haze emperature C Humidity  Wind From WSW at KPH Updated PM Mumbai Weather']
[1],[' Hows the weather in Mumbai Mr Sharma']
[1],['  Mumbai and suburbs my receive on and off rain during next  to   days Will not be heavy but enough to give some relief fr…']
[1],['  ight now Haze emperature C Humidity  Wind From WSW at KPH Updated PM Mumbai Weather']
[1],['  Mumbai and suburbs my receive on and off rain during next  to   days Will not be heavy but enough to give some relief fr…']
[1],['ight now Haze emperature C Humidity  Wind From WSW at KPH Updated PM Mumbai Weather']
[1],['  Automated\n\nMumbai weather as of \n\n°C feels like °C haze mm rain last h fair air quality\nHumidity …']
[1],['Automated\n\nMumbai weather as of \n\n°C feels like °C haze mm rain last h fair air quality\nHumidit… ']
[1],['  ight now Haze emperature C Humidity  Wind From WSW at KPH Updated PM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From WSW at KPH Updated PM Mumbai Weather']
[1],['  ight now Haze emperature C Humidity  Wind From W at KPH Updated PM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From W at KPH Updated PM Mumbai Weather']
[1],['  WACH Maharashtra Fit India Freedom un  flagged off from Gateway of India in Mumbai  NSG Commandos participated i…']
[1],['  ight now Haze emperature C Humidity  Wind From W at KPH Updated PM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From W at KPH Updated PM Mumbai Weather']
[1],['Automated\n\nMumbai weather as of \n\n°C feels like °C haze mm rain last h fair air quality\nHumidi… ']
[1],['  ight now Haze emperature C Humidity  Wind From W at KPH Updated PM Mumbai Weather']
[1],['  WACH Maharashtra Fit India Freedom un  flagged off from Gateway of India in Mumbai  NSG Commandos participated i…']
[1],['ight now Haze emperature C Humidity  Wind From W at KPH Updated PM Mumbai Weather']
[1],['  WACH Maharashtra Fit India Freedom un  flagged off from Gateway of India in Mumbai  NSG Commandos participated i…']
[1],['  WACH Maharashtra Fit India Freedom un  flagged off from Gateway of India in Mumbai  NSG Commandos participated i…']
[1],['  WACH Maharashtra Fit India Freedom un  flagged off from Gateway of India in Mumbai  NSG Commandos participated i…']
[1],['  ight now Haze emperature C Humidity  Wind From W at KPH Updated AM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From W at KPH Updated AM Mumbai Weather']
[1],['  WACH Maharashtra Fit India Freedom un  flagged off from Gateway of India in Mumbai  NSG Commandos participated in…']
[1],['WACH Maharashtra Fit India Freedom un  flagged off from Gateway of India in Mumbai  NSG Commandos partic… ']
[1],['  WACH Maharashtra Fit India Freedom un  flagged off from Gateway of India in Mumbai  NSG Commandos participated i…']
[1],['Mumbai weather update Light to moderate rain in city and suburbs says IMD \nmumbairain \n']
[1],['  ight now Haze emperature C Humidity  Wind From WSW at KPH Updated AM Mumbai Weather']
[1],['Mumbai weather update Light to moderate rain in city and suburbs says\xa0IMD ']
[1],['ight now Haze emperature C Humidity  Wind From WSW at KPH Updated AM Mumbai Weather']
[1],['  WACH Maharashtra Fit India Freedom un  flagged off from Gateway of India in Mumbai  NSG Commandos participated i…']
[1],['  WACH Maharashtra Fit India Freedom un  flagged off from Gateway of India in Mumbai  NSG Commandos participated i…']
[1],['  WACH Maharashtra Fit India Freedom un  flagged off from Gateway of India in Mumbai  NSG Commandos participated i…']
[1],['  WACH Maharashtra Fit India Freedom un  flagged off from Gateway of India in Mumbai  NSG Commandos participated i…']
[1],['  WACH Maharashtra Fit India Freedom un  flagged off from Gateway of India in Mumbai  NSG Commandos participated i…']
[1],['  WACH Maharashtra Fit India Freedom un  flagged off from Gateway of India in Mumbai  NSG Commandos participated i…']
[1],[' Great picI wish I could get such weather conditions in Mumbai where I have to run in hot and humid c… ']
[1],['  WACH Maharashtra Fit India Freedom un  flagged off from Gateway of India in Mumbai  NSG Commandos participated i…']
[1],['  WACH Maharashtra Fit India Freedom un  flagged off from Gateway of India in Mumbai  NSG Commandos participated i…']
