Sentiment,Tweets
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[5],['  Your Faith is a Great Weapon\nSharpen your Faith by the Word of God\n\nbiblequotes insecure securefuture testimony…']
[1],['  Mumbai Local rain Passes Will Be Issued From oday Know he Steps Here o Get It \n\n\nravel ravelling Indianailways…']
[3],['If only vaccinated people can travel via local trains then   should collect taxes just f… ']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],[' is known for stealing human rights Why dont you collect taxes just from the vaccinated people as the… ']
[3],['  Verification counter at Palghar  by Palghar municipal council \n  \n  ']
[3],['  Watch Video Mumbai locals to ply from August  for fully vaccinated citizens follow these steps to avail your train pass…']
[3],['Watch Video Mumbai locals to ply from August  for fully vaccinated citizens follow these steps to avail your t… ']
[3],['Mumbai local train ticket camps Civic bodies set up vaccine certificate verification booths outside all stations… ']
[3],['Passes being issued to Mumbaikars at railway stations \nSo what can you expect I visit Dadar station to find out m… ']
[3],['NewVideo on youtube about covidsafety tips for travel in mumbailocal trains covidpassport vaccinecertificate ']
[3],['  ake Every Opportunity In Life Because Some hings Only Happen Once in   \n\nMumbai Mumbaivibe…']
[3],['ake Every Opportunity In Life Because Some hings Only Happen Once in   \n\nMumbai… ']
[3],['  ake Every Opportunity In Life Because Some hings Only Happen Once \n\n\n\n\nMumbai Mumbaivibes localtrain mumbai…']
[3],['ake Every Opportunity In Life Because Some hings Only Happen Once \n\n\n\n\nMumbai Mumbaivibes localtrain… ']
[5],['Your Faith is a Great Weapon\nSharpen your Faith by the Word of God\n\nbiblequotes insecure securefuture… ']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['  Want help for travel on Mumbai locals  helpdesks set up at  railway stations  See photos \n Mumbai mumbailocal…']
[3],['Want help for travel on Mumbai locals  helpdesks set up at  railway stations  See photos \n Mumbai… ']
[1],['Mumbai Local rain Passes Will Be Issued From oday Know he Steps Here o Get It \n\n\nravel ravelling… ']
[3],['  Congratulations  for Expanding Suburbanail in Bangalore Must Procure NeatClean➡Wide  ➡Spacious Coaches f…']
[1],['Mumbai Local rain  Qbased passes for boarding local trains to be issued at  railway stations\nMumbai… ']
[3],['  Verification counter at Palghar  by Palghar municipal council \n  \n  ']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['  Verification counter at Palghar  by Palghar municipal council \n  \n  ']
[1],['  Mumbai Local rain started From  August For fully Vaccinated People only Q code bases passes to be issued From today At …']
[1],['Mumbai Local rain started From  August For fully Vaccinated People only Q code bases passes to be issued From… ']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[1],['  Such machines at entry point of rain Station \nPrepaid tickets thru AM with aadhar validation thus validating vaccination…']
[1],['Such machines at entry point of rain Station \nPrepaid tickets thru AM with aadhar validation thus validating… ']
[3],['Verification counter at Palghar  by Palghar municipal council \n  \n ']
[3],['       CM order against Centre guideline of  Pandamic Act against art…']
[3],['     CM order against Centre guideline of  Pandamic Act against… ']
[1],['  Mumbai Local rain Passes to be Issued From oday For Fullyvaccinated Citizens Here’s What You Should Know\nMumbailocal C…']
[3],['Mumbai Local rains Issuance Of Passes For Fully \n\n\nMumbaiLocal Domesticravel passenger Mumbairavel']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['  BMC issues passes to fully vaccinated people ahead of Mumbai local trains’ resumption\n\nIndia M…']
[3],['BMC issues passes to fully vaccinated people ahead of Mumbai local trains’ resumption\n ']
[3],[' train rukne k baad utrega kya\n\nhis line can be understood only by the ones who has traveled in MumbaiLocal']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['  he process to issue passes for travel by mumbailocal trains in the Mumbai region for those who have taken both doses of …']
[3],['  he process to issue passes for travel by mumbailocal trains in the Mumbai region for those who have taken both doses of …']
[3],['he process to issue passes for travel by mumbailocal trains in the Mumbai region for those who have taken both d… ']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['  Process to issue passes for travel by local trains in the Mumbai region for those who have taken both doses of COVID…']
[3],['Process to issue passes for travel by local trains in the Mumbai region for those who have taken both doses of COVI… ']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nM… ']
[3],[' initiated vaccine for  age group people on June hose who got jab on st day itself has to… ']
[3],['  Mumbailocal \nLocal travel in Mumbai\n\nOffline verification will begin today he online system will go live soon\n\nDo…']
[1],['Mumbai Local rain Passes to be Issued From oday For Fullyvaccinated Citizens Here’s What You Should Know… ']
[3],['  Mumbailocal \nLocal travel in Mumbai\n\nOffline verification will begin today he online system will go live soon\n\nDo…']
[3],['  Mumbailocal \nLocal travel in Mumbai\n\nOffline verification will begin today he online system will go live soon\n\nDo…']
[3],['  Mumbai C tunnels to get steel roofs \n  reports\n\nMumbai MumbaiLocal Centralailway  \n\nhttp…']
[3],['  Mumbailocal \nLocal travel in Mumbai\n\nOffline verification will begin today he online system will go live soon\n\nDo…']
[3],['Mumbai C tunnels to get steel roofs \n  reports\n\nMumbai MumbaiLocal Centralailway… ']
[3],['he   officials are saying  officials will verify what’s the confusion here is no one here mumbailocal bmc']
[3],['  Mumbailocal \nLocal travel in Mumbai\n\nOffline verification will begin today he online system will go live soon\n\nDo…']
[3],['Mumbailocal \nLocal travel in Mumbai\n\nOffline verification will begin today he online system will go live soon\n\nDombivli']
[3],['  Mumbai\nMumbaiLocal\n\nGet Set Go\n\nill the time the App isnt ready \nOffline Verification Procedure for Covid Vacc…']
[3],['  Standard  Operation  Procedure  for  issue  of  ailway  Season  Pass  to  Commuters  in  the Mumbai  Metropolitan  egion L…']
[3],['  Standard  Operation  Procedure  for  issue  of  ailway  Season  Pass  to  Commuters  in  the Mumbai  Metropolitan  egion L…']
[3],['Standard  Operation  Procedure  for  issue  of  ailway  Season  Pass  to  Commuters  in  the Mumbai  Metropolitan… ']
[3],['Big decision for maharashtra after resumption of mumbailocal ']
