,Screen Name ,User Name ,Tweet Created At,Tweet Text,User Location,Retweet Count,Retweeted,Phone Type,Favorite Count,Favorited ,Replied
41,ANILPAREKH,Anil Parekh,2021-08-12 16:45:37,"RT @mybmc: #MumbaiWeather Forecast Aug 12 : Light to moderate rain in City &amp; Suburbs.

High tide
14:31 - 4.44 mtr

Low tide :
20:32 - 1.00m…","Mumbai, India.",5,False,Twitter for iPhone,0,False,None
42,UpdateDisaster,Disaster update Today,2021-08-12 13:03:23,"@UpdateDisaster Disastrous tauktae cyclone 🌀
Mumbai Takute cyclone view
Takute attack Mumbai #cycloneyaas… https://t.co/nsZJqX5izh",,0,False,Twitter Web App,1,False,None
43,viralvm69,viral mehta,2021-08-12 09:50:48,"RT @mybmc: #MumbaiWeather Forecast Aug 12 : Light to moderate rain in City &amp; Suburbs.

High tide
14:31 - 4.44 mtr

Low tide :
20:32 - 1.00m…","Mumbai, India",5,False,Twitter for Android,0,False,None
44,CNBC_Awaaz,CNBC-AWAAZ,2021-08-12 07:51:06,"RT @Manisha3005: IMD : rainfall to pick in north , Maharashtra, Gujarat from August 15.
Rainfall Till now  : 
Overall :-5%
June +10%
July -…",India,6,False,Twitter Web App,0,False,None
45,tarang_bansal,Tarang Bansal,2021-08-12 07:36:42,"RT @Manisha3005: IMD : rainfall to pick in north , Maharashtra, Gujarat from August 15.
Rainfall Till now  : 
Overall :-5%
June +10%
July -…","Indore, India",6,False,Twitter Web App,0,False,None
46,Sakshi_Raina3,Sakshi❤️💫,2021-08-12 07:29:50,"Romantic weather😍

#MumbaiWeather",Raina's Heart♥️,0,False,Twitter for Android,6,False,None
47,SWSINDORE,Ashish Jain,2021-08-12 07:22:47,"RT @Manisha3005: IMD : rainfall to pick in north , Maharashtra, Gujarat from August 15.
Rainfall Till now  : 
Overall :-5%
June +10%
July -…","Indore, India",6,False,Twitter for Android,0,False,None
48,rjgms,ROHAN J. GONSALVES,2021-08-12 07:08:05,"RT @Manisha3005: IMD : rainfall to pick in north , Maharashtra, Gujarat from August 15.
Rainfall Till now  : 
Overall :-5%
June +10%
July -…",Mangalore,6,False,Twitter for Android,0,False,None
49,Manisha3005,Manisha Gupta,2021-08-12 07:04:39,"IMD : rainfall to pick in north , Maharashtra, Gujarat from August 15.
Rainfall Till now  : 
Overall :-5%
June +10%… https://t.co/21U3h90NUE",Mumbai,6,False,Twitter Web App,29,False,None
50,RetweetsMumbai,Mumbai News & Retweets,2021-08-12 06:55:42,"RT @SkymetWeather: #Mumbai may see some on and off rainfall activity, which may provide marginal relief from sultry weather conditions, how…",Mumbai,1,False,RetweetsMumbaiOne,0,False,None
51,SkymetWeather,SkymetWeather,2021-08-12 06:54:14,"#Mumbai may see some on and off rainfall activity, which may provide marginal relief from sultry weather conditions… https://t.co/v0CUmCDWcD",India,1,False,Twitter Web App,5,False,None
52,sc_lines,SC Lines Shipping & Logistics Pvt Ltd.,2021-08-12 06:53:56,"RT @mybmc: #MumbaiWeather Forecast Aug 12 : Light to moderate rain in City &amp; Suburbs.

High tide
14:31 - 4.44 mtr

Low tide :
20:32 - 1.00m…",Navi Mumbai,5,False,Twitter Web App,0,False,None
53,MyMumbaiWeather,My Mumbai Weather,2021-08-12 05:09:51,#MumbaiWeather Mostly Cloudy today! With a high of 29C and a low of 26C.,"Mumbai, India",0,False,IFTTT,0,False,None
54,Avinash19890115,अविनाश पाठक 🇮🇳,2021-08-12 04:36:25,"RT @mybmc: #MumbaiWeather Forecast Aug 12 : Light to moderate rain in City &amp; Suburbs.

High tide
14:31 - 4.44 mtr

Low tide :
20:32 - 1.00m…",India,5,False,Twitter for iPhone,0,False,None
55,mybmc,"माझी Mumbai, आपली BMC",2021-08-12 04:34:43,"#MumbaiWeather Forecast Aug 12 : Light to moderate rain in City &amp; Suburbs.

High tide
14:31 - 4.44 mtr

Low tide :… https://t.co/M9S86Yv9nx","Mumbai, India",5,False,Twitter for Android,28,False,1425676863209312262
56,RetweetsMumbai,Mumbai News & Retweets,2021-08-12 03:03:12,"RT @fpjindia: #Mumbai: Latest updates on August 12
#mumbaiweather #MumbaiLocal #BMC #Maharashtra
https://t.co/11W2SiglIm",Mumbai,1,False,RetweetsMumbaiOne,0,False,None
57,fpjindia,Free Press Journal,2021-08-12 03:00:51,"#Mumbai: Latest updates on August 12
#mumbaiweather #MumbaiLocal #BMC #Maharashtra
https://t.co/11W2SiglIm",India,1,False,Twitter Web App,0,False,None
58,RetweetsMumbai,Mumbai News & Retweets,2021-08-12 02:41:52,RT @Jaiswal_geo_pol: #NASA envisages 12 coastal cities of India including Mumbai and Chennai that will be submerged under the sea water in…,Mumbai,1,False,RetweetsMumbaiOne,0,False,None
59,Jaiswal_geo_pol,Mangesh jaiswal,2021-08-12 02:40:14,#NASA envisages 12 coastal cities of India including Mumbai and Chennai that will be submerged under the sea water… https://t.co/dwxQDnHxuk,"Mumbai, India",1,False,Twitter for Android,0,False,None
60,iamsdadia,Shreyans,2021-08-12 02:31:44,"#MumbaiWeather - Sunrise: August 12, 2021 at 06:18AM Isolated Thunderstorms today! With a high of: 30C and a low of… https://t.co/EYa2T8L9RK",Mumbai,0,False,IFTTT,0,False,None
