,Screen Name ,User Name ,Tweet Created At,Tweet Text,User Location,Retweet Count,Retweeted,Phone Type,Favorite Count,Favorited ,Replied
139,Satishj16136834,😎#RADHE mohan.,2020-02-25 07:58:20,"RT @KiraakSalmaniac: Exclusive Update:- Megastar #SalmanKhan Is the Brand Ambassador of @realmemobiles 😍
*
#RealMeMobiles 
#RealMe
#kirraak…",,32,False,Twitter for Android,0,False,None
140,TechnobuggTweet,TechnoBugg,2020-02-25 07:57:58,"#Realme Reveals Its Plans In 2020 https://t.co/16doxXKopI

#Android, #news, #smartphones, #like4like, #likeforlike,… https://t.co/ive4MU3gDX","New Delhi, India",0,False,Hootsuite Inc.,0,False,None
141,ThakorDhiraj12,we Love you sk:)),2020-02-25 07:57:56,"RT @KiraakSalmaniac: Exclusive Update:- Megastar #SalmanKhan Is the Brand Ambassador of @realmemobiles 😍
*
#RealMeMobiles 
#RealMe
#kirraak…",,32,False,Twitter for Android,0,False,None
142,breakingnewshe1,The Breaking News Headlines,2020-02-25 07:57:52,The Realme X50 Pro 5G sets the bar for affordable flagships in 2020 https://t.co/tWZZsMdnQ4 https://t.co/MtqmPehmTs,,0,False,WordPress.com,0,False,None
143,diva_tulipss,ShopoholiQ Sharda,2020-02-25 07:57:40,"@realmemobiles Found all the movies :-

DABANGG
TERE NAAM
WANTED
JUDWAA
BODYGUARD
SULTAN

@realmemobiles 
#realme
#DareToLeap",India,0,False,Twitter for Android,0,False,1232145693634105344
144,Dhirend34039961,Dhirendra kumar,2020-02-25 07:57:38,@realmecareIN When realme 6 will launch in India?,,0,False,Twitter for Android,0,False,1231885855838613505
145,DigitallyBones,Sahil Mohan Gupta,2020-02-25 07:57:23,"The @IqooInd 3 landes in India for Rs 36,990 for the base level 4G model scaling up to Rs 44,990 for the top of the… https://t.co/PwpRT9UDa6",New Delhi,0,False,Twitter for Android,1,False,None
146,myself__gb,Gourab Basu,2020-02-25 07:57:20,@skdevil17 @stufflistings Lol...Realme x50 pro give 5G at same price with better specs,Kolkata,0,False,Twitter for Android,1,False,1232212754540285952
147,priyanshu_7659,Priyanshu Singhal ⭕,2020-02-25 07:57:17,@Spidergamer088 @utsavtechie Realme,"New Delhi, India",0,False,Twitter for Android,2,False,1232212870823391232
148,Dhirend34039961,Dhirendra kumar,2020-02-25 07:56:56,@realmemobiles @Flipkart When realme 6 will launch in India?,,0,False,Twitter for Android,0,False,1231882082407702533
149,sharibk6,Sharib Khan,2020-02-25 07:56:46,@MadhavSheth1 @BeingSalmanKhan @realmemobiles #realmeSalman @BeingSalmanKhan  is new brand ambassador of Realme and… https://t.co/1KKhT6gXMd,,0,False,Twitter for Android,0,False,1232191853547663360
150,rks_ak47,Rajesh Kumar,2020-02-25 07:56:37,"@MadhavSheth1 @BeingSalmanKhan @realmemobiles Ab realme 6 ka calculator dekhna, Saare Physics ke calculation ki ******* ho jaygi","Ranchi, India",0,False,Twitter for Android,0,False,1232191853547663360
151,dhalla_krishna,Krishna Dhalla,2020-02-25 07:56:36,@IqooInd @imVkohli Realme x50 pro is better,"Durgapur, India",0,False,Twitter for Android,0,False,1232206625118851072
152,HereComesSultan,Summit,2020-02-25 07:56:27,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…",New Delhi,429,False,Twitter Web App,0,False,None
153,MrSagarBedi,𝓜𝓻. 𝓢𝓪𝓰𝓪𝓻 𝓑𝓮𝓭𝓲,2020-02-25 07:56:19,@realmemobiles @BeingSalmanKhan Coming To @realmemobiles 😎 #realmeSalman #realme @MadhavSheth1,"India, Asia, Planet Earth",0,False,Twitter for Android,1,False,1232145693634105344
154,___satyam___,chulbul satyam💯,2020-02-25 07:56:10,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…","Mumbai, India",429,False,Twitter for Android,0,False,None
155,0421nishant,Nishant auti,2020-02-25 07:56:09,@stufflistings Realme X50 pro is way far better,,0,False,Twitter for Android,2,False,1232212429427347458
156,7Patnaikanil,Anil patnaik,2020-02-25 07:55:46,@KiraakSalmaniac @realmemobiles @BeingSalmanKhan Proud to be realme...phones,Odisha,0,False,Twitter for Android,0,False,1232203632084258817
157,Being1raj,RockStaR,2020-02-25 07:55:33,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…","gujarat, india.",429,False,Twitter for Android,0,False,None
158,Devadarshan_S,Devadarshan S,2020-02-25 07:55:30,@MadhavSheth1 @BeingSalmanKhan @realmemobiles Realme 6 with 64MP Camera?Then that 10K budget smartphone is gonna ha… https://t.co/mHEUDmxOfV,"Kottayam, Kerala, India",0,False,Twitter for Android,2,False,1232191853547663360
159,utsavtechie,Utsav Techie,2020-02-25 07:55:24,"Prcing of the #iQOO3 

Rs. 36990 for 8GB + 128GB (4G)
Rs. 39990 for 8GB + 256GB (4G)
Rs. 44990 for 12GB + 256GB (5G… https://t.co/gW7sfHeDKy",India,2,False,Twitter Web App,12,False,None
160,Santosh42873503,santoah,2020-02-25 07:55:22,"RT @AdilBijapur: Hi am using Realme XT since it's fist sale on Flipkart and am the biggest fan of Realme, it's my first Realme phone and st…",Malaysia,3,False,Twitter for Android,0,False,None
